"[[[127 135 133]
  [137 142 143]
  [180 165 158]
  ...
  [ 78  77  76]
  [ 87  84  83]
  [ 89  84  84]]

 [[146 157 162]
  [137 153 153]
  [159 170 173]
  ...
  [ 82  82  82]
  [ 82  80  81]
  [ 85  83  85]]

 [[143 158 153]
  [150 166 164]
  [142 157 157]
  ...
  [ 87  89  91]
  [ 86  84  87]
  [ 85  84  83]]

 ...

 [[192 191 204]
  [160 170 164]
  [178 176 178]
  ...
  [ 97 100 106]
  [ 89  87  89]
  [ 97  95  97]]

 [[203 199 220]
  [179 184 183]
  [147 153 151]
  ...
  [153 127 137]
  [ 87  86  90]
  [ 92  92  95]]

 [[222 220 228]
  [231 231 238]
  [225 215 216]
  ...
  [176 155 155]
  [ 88  86  88]
  [ 90  88  91]]]",0
"[[[144 146 151]
  [183 170 181]
  [174 162 165]
  ...
  [ 74  72  73]
  [ 79  76  76]
  [ 84  82  82]]

 [[139 146 146]
  [169 159 158]
  [154 156 148]
  ...
  [ 77  76  77]
  [ 80  80  80]
  [ 78  79  82]]

 [[121 135 132]
  [118 134 133]
  [160 156 153]
  ...
  [ 85  85  86]
  [ 82  79  80]
  [ 79  79  79]]

 ...

 [[150 151 158]
  [129 141 138]
  [127 140 145]
  ...
  [105 102  95]
  [ 85  84  85]
  [ 90  88  88]]

 [[136 165 157]
  [141 167 161]
  [174 168 172]
  ...
  [116 118 118]
  [ 86  84  86]
  [ 86  84  86]]

 [[184 210 206]
  [197 196 206]
  [153 151 141]
  ...
  [183 186 199]
  [ 86  86  88]
  [ 82  82  85]]]",0
"[[[114 118 126]
  [129 128 129]
  [116 125 120]
  ...
  [ 73  70  70]
  [ 81  79  77]
  [ 79  80  80]]

 [[119 126 130]
  [162 160 162]
  [171 169 164]
  ...
  [ 77  74  77]
  [ 76  76  77]
  [ 78  78  80]]

 [[131 134 135]
  [171 173 171]
  [154 156 151]
  ...
  [ 81  80  82]
  [ 78  77  78]
  [ 75  74  75]]

 ...

 [[150 139 136]
  [138 141 141]
  [124 132 129]
  ...
  [ 89  87  85]
  [ 85  79  82]
  [ 90  87  90]]

 [[130 138 131]
  [163 166 154]
  [161 160 159]
  ...
  [ 94  90  89]
  [ 83  76  79]
  [ 87  84  86]]

 [[167 159 154]
  [236 216 210]
  [141 156 152]
  ...
  [124 120 127]
  [ 79  78  82]
  [ 82  81  84]]]",0
"[[[119 132 137]
  [120 131 136]
  [114 121 121]
  ...
  [ 68  67  68]
  [ 76  75  76]
  [ 79  77  79]]

 [[119 133 137]
  [124 133 137]
  [122 125 124]
  ...
  [ 72  73  75]
  [ 73  73  76]
  [ 75  76  79]]

 [[113 124 122]
  [129 136 139]
  [134 146 140]
  ...
  [ 78  78  81]
  [ 73  73  74]
  [ 73  73  76]]

 ...

 [[127 145 150]
  [120 133 136]
  [122 140 141]
  ...
  [ 84  80  82]
  [ 83  79  80]
  [ 88  85  86]]

 [[137 140 137]
  [120 132 130]
  [119 130 131]
  ...
  [ 93  87  90]
  [ 80  75  77]
  [ 86  82  84]]

 [[164 155 150]
  [147 154 152]
  [158 168 170]
  ...
  [ 94  88  92]
  [ 76  74  75]
  [ 83  80  82]]]",0
"[[[124 126 124]
  [113 124 124]
  [117 130 129]
  ...
  [ 68  67  70]
  [ 81  79  80]
  [ 81  79  79]]

 [[109 117 114]
  [111 119 120]
  [123 129 132]
  ...
  [ 69  68  70]
  [ 72  73  74]
  [ 77  74  75]]

 [[108 119 125]
  [122 127 141]
  [126 137 142]
  ...
  [ 76  73  75]
  [ 71  71  72]
  [ 74  71  75]]

 ...

 [[157 154 156]
  [181 164 150]
  [137 143 142]
  ...
  [ 89  84  90]
  [ 82  76  78]
  [ 85  84  86]]

 [[148 142 136]
  [150 146 134]
  [133 140 137]
  ...
  [ 94  93  98]
  [ 76  72  73]
  [ 82  81  85]]

 [[120 129 126]
  [136 138 130]
  [115 125 120]
  ...
  [109 104 102]
  [ 72  71  74]
  [ 81  78  80]]]",0
"[[[113 126 123]
  [112 124 120]
  [125 134 129]
  ...
  [ 68  68  68]
  [ 74  71  73]
  [ 78  75  75]]

 [[122 126 123]
  [111 126 125]
  [112 126 122]
  ...
  [ 74  70  72]
  [ 65  65  70]
  [ 74  74  73]]

 [[109 117 115]
  [109 124 128]
  [119 133 134]
  ...
  [ 72  74  74]
  [ 70  73  76]
  [ 75  73  72]]

 ...

 [[166 174 172]
  [178 165 157]
  [201 172 177]
  ...
  [ 83  82  89]
  [ 73  73  76]
  [ 86  83  85]]

 [[205 189 189]
  [160 164 155]
  [139 146 145]
  ...
  [ 95  95 100]
  [ 72  70  72]
  [ 78  75  80]]

 [[125 130 130]
  [116 126 124]
  [113 120 117]
  ...
  [102 100 109]
  [ 68  70  72]
  [ 75  75  77]]]",0
"[[[194 181 171]
  [132 142 136]
  [130 142 137]
  ...
  [ 66  64  65]
  [ 74  70  72]
  [ 76  72  73]]

 [[119 125 117]
  [115 127 124]
  [112 121 117]
  ...
  [ 69  68  71]
  [ 69  67  69]
  [ 73  72  75]]

 [[114 125 123]
  [118 125 123]
  [132 139 134]
  ...
  [ 73  73  75]
  [ 70  70  71]
  [ 70  69  71]]

 ...

 [[253 246 242]
  [255 244 244]
  [255 255 251]
  ...
  [ 81  82  91]
  [ 71  74  75]
  [ 82  83  85]]

 [[207 171 152]
  [178 159 160]
  [179 177 161]
  ...
  [ 97  93 107]
  [ 75  71  71]
  [ 82  78  78]]

 [[180 168 166]
  [132 159 166]
  [131 136 137]
  ...
  [113 112 110]
  [ 71  68  68]
  [ 76  75  77]]]",0
"[[[179 160 164]
  [129 129 134]
  [116 122 122]
  ...
  [ 63  62  63]
  [ 71  70  68]
  [ 68  68  68]]

 [[187 177 173]
  [145 151 150]
  [130 131 130]
  ...
  [ 68  68  69]
  [ 67  67  65]
  [ 68  68  70]]

 [[131 141 136]
  [121 135 129]
  [106 112 109]
  ...
  [ 73  70  73]
  [ 66  67  69]
  [ 66  66  70]]

 ...

 [[255 255 255]
  [255 255 255]
  [247 250 253]
  ...
  [ 95  99 108]
  [ 73  73  78]
  [ 81  77  77]]

 [[255 255 255]
  [255 255 255]
  [205 215 207]
  ...
  [128 132 141]
  [ 72  71  75]
  [ 77  73  75]]

 [[186 173 162]
  [199 198 190]
  [250 244 254]
  ...
  [167 168 178]
  [ 72  70  73]
  [ 72  69  71]]]",0
"[[[113 115 110]
  [240 217 217]
  [193 182 192]
  ...
  [ 61  62  62]
  [ 69  69  68]
  [ 66  66  65]]

 [[109 112 114]
  [132 133 130]
  [148 144 141]
  ...
  [ 64  65  64]
  [ 65  64  65]
  [ 67  66  69]]

 [[129 130 132]
  [119 123 122]
  [122 121 119]
  ...
  [ 64  66  68]
  [ 64  65  67]
  [ 65  65  67]]

 ...

 [[153 194 198]
  [188 182 179]
  [242 242 250]
  ...
  [ 80  87  93]
  [ 69  70  72]
  [ 76  77  77]]

 [[255 255 255]
  [255 255 255]
  [226 222 230]
  ...
  [ 98 108 117]
  [ 69  68  73]
  [ 76  71  70]]

 [[254 253 252]
  [255 255 254]
  [182 194 200]
  ...
  [123 132 152]
  [ 68  68  69]
  [ 71  70  71]]]",0
"[[[108 112 112]
  [146 149 137]
  [112 115 112]
  ...
  [ 62  62  62]
  [ 63  63  64]
  [ 64  63  65]]

 [[172 169 167]
  [204 194 192]
  [138 139 146]
  ...
  [ 65  64  65]
  [ 61  61  63]
  [ 67  67  67]]

 [[126 123 121]
  [158 148 134]
  [155 152 153]
  ...
  [ 65  66  69]
  [ 65  65  67]
  [ 62  61  63]]

 ...

 [[255 255 251]
  [255 255 255]
  [255 255 255]
  ...
  [ 85  96 113]
  [ 68  68  71]
  [ 77  73  75]]

 [[170 177 180]
  [204 208 231]
  [195 194 191]
  ...
  [111 124 137]
  [ 71  70  70]
  [ 73  69  72]]

 [[255 255 255]
  [252 255 255]
  [150 159 139]
  ...
  [142 152 169]
  [ 66  67  66]
  [ 71  71  72]]]",0
"[[[115 127 123]
  [118 120 119]
  [100 110 106]
  ...
  [ 63  60  60]
  [ 70  68  70]
  [ 74  65  61]]

 [[103 103 102]
  [111 117 114]
  [108 115 114]
  ...
  [ 62  61  62]
  [ 60  60  61]
  [ 63  64  63]]

 [[103 114 112]
  [107 113 111]
  [ 98 110 107]
  ...
  [ 58  60  64]
  [ 57  62  61]
  [ 61  63  62]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  72  74]
  [ 70  71  72]
  [ 77  76  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 70  75  87]
  [ 66  67  67]
  [ 77  77  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  83  99]
  [ 68  67  69]
  [ 69  67  68]]]",0
"[[[110 129 123]
  [131 141 133]
  [178 174 156]
  ...
  [ 66  68  64]
  [ 73  71  71]
  [146 131 116]]

 [[107 118 119]
  [118 128 124]
  [137 140 141]
  ...
  [ 61  60  62]
  [ 60  60  62]
  [ 75  78  72]]

 [[128 136 133]
  [112 120 112]
  [125 140 130]
  ...
  [ 52  55  59]
  [ 60  60  62]
  [ 88  80  73]]

 ...

 [[255 255 255]
  [230 225 235]
  [242 232 233]
  ...
  [ 64  64  68]
  [ 69  68  69]
  [ 72  72  75]]

 [[255 255 255]
  [252 255 255]
  [255 255 255]
  ...
  [ 66  68  72]
  [ 65  65  67]
  [ 70  70  72]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 65  67  78]
  [ 60  62  62]
  [ 68  68  71]]]",0
"[[[140 163 163]
  [123 139 145]
  [118 135 136]
  ...
  [ 67  63  62]
  [ 61  61  59]
  [ 75  78  77]]

 [[196 187 194]
  [182 193 216]
  [179 180 181]
  ...
  [ 57  57  58]
  [ 58  58  59]
  [ 71  71  70]]

 [[126 131 128]
  [130 134 133]
  [116 131 120]
  ...
  [ 56  58  59]
  [ 58  57  58]
  [ 93  86  69]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 60  62  64]
  [ 70  69  69]
  [ 65  66  72]]

 [[253 252 255]
  [241 235 213]
  [249 250 251]
  ...
  [ 65  61  66]
  [ 65  64  64]
  [ 66  67  69]]

 [[246 243 249]
  [253 252 253]
  [255 255 255]
  ...
  [ 60  63  68]
  [ 63  59  59]
  [ 66  67  71]]]",0
"[[[139 150 142]
  [255 251 255]
  [255 255 255]
  ...
  [ 63  63  63]
  [ 70  74  65]
  [192 177 173]]

 [[247 224 226]
  [255 255 255]
  [255 255 255]
  ...
  [ 68  66  66]
  [152 128 122]
  [250 240 246]]

 [[174 181 173]
  [231 233 215]
  [224 219 197]
  ...
  [ 56  57  58]
  [ 84  80  77]
  [101 112 121]]

 ...

 [[248 254 255]
  [255 255 255]
  [157 169 172]
  ...
  [ 63  63  65]
  [ 64  67  68]
  [ 59  62  63]]

 [[229 230 226]
  [247 239 242]
  [186 186 192]
  ...
  [ 57  58  59]
  [ 67  67  67]
  [ 58  63  67]]

 [[255 255 255]
  [255 255 255]
  [209 228 223]
  ...
  [ 58  58  63]
  [ 62  61  61]
  [ 60  62  62]]]",0
"[[[241 228 221]
  [255 255 255]
  [255 255 255]
  ...
  [ 70  72  74]
  [125 127 114]
  [ 84 120 128]]

 [[191 198 189]
  [255 255 254]
  [255 255 255]
  ...
  [ 64  65  63]
  [ 78  89  92]
  [201 170 154]]

 [[161 165 151]
  [241 238 233]
  [232 216 211]
  ...
  [ 61  56  54]
  [122 111 113]
  [205 146 148]]

 ...

 [[ 93  96  93]
  [137 151 150]
  [247 248 248]
  ...
  [ 60  62  63]
  [ 60  64  66]
  [ 54  57  60]]

 [[ 96  98  95]
  [165 150 135]
  [255 255 255]
  ...
  [ 59  59  60]
  [ 58  63  65]
  [ 53  55  56]]

 [[101 110 116]
  [ 98 107 104]
  [165 145 125]
  ...
  [ 54  55  55]
  [ 60  60  61]
  [ 58  60  62]]]",0
"[[[186 206 197]
  [253 245 233]
  [255 255 255]
  ...
  [110  90  91]
  [ 79  97 109]
  [ 62  83  86]]

 [[255 253 255]
  [217 218 201]
  [254 254 255]
  ...
  [ 62  60  59]
  [125 112 116]
  [ 54  75  80]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 62  57  55]
  [ 96 105 120]
  [ 83 108 113]]

 ...

 [[117 123 119]
  [113 122 126]
  [107 116 110]
  ...
  [ 61  62  66]
  [ 55  58  61]
  [ 52  54  54]]

 [[121 125 130]
  [154 163 150]
  [124 136 135]
  ...
  [ 60  58  59]
  [ 58  58  60]
  [ 52  54  57]]

 [[122 124 121]
  [118 120 122]
  [225 213 196]
  ...
  [ 61  58  59]
  [ 56  58  61]
  [ 51  53  54]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 77  85  82]
  [ 99 110 103]
  [ 69  86  80]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [107  97 101]
  [112 127 134]
  [ 69  88  88]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 57  65  65]
  [ 55  67  66]
  [ 63  79  74]]

 ...

 [[227 228 216]
  [171 175 171]
  [255 255 255]
  ...
  [ 58  59  58]
  [ 49  52  54]
  [ 51  53  54]]

 [[133 140 132]
  [189 184 150]
  [255 255 255]
  ...
  [ 59  62  68]
  [ 51  55  58]
  [ 48  52  53]]

 [[129 137 134]
  [139 152 143]
  [167 183 173]
  ...
  [ 58  59  60]
  [ 50  51  56]
  [ 51  51  51]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 74  90  96]
  [ 59  72  73]
  [ 63  86  87]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 69  95  98]
  [ 58  75  72]
  [ 67  81  81]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 69  87  86]
  [ 53  68  67]
  [ 60  78  72]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 54  57  58]
  [ 48  48  48]
  [ 55  58  58]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  58  59]
  [ 55  57  57]
  [ 53  54  54]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 55  57  57]
  [ 51  51  54]
  [ 53  57  58]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 67  82 101]
  [ 60  86  89]
  [ 78  93 110]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 68  92 105]
  [ 64  81  86]
  [ 71  86  90]]

 [[255 255 255]
  [246 255 253]
  [255 255 255]
  ...
  [ 74  92  89]
  [ 63  77  75]
  [ 69  84  87]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 44  46  47]
  [ 53  59  61]
  [ 83  80  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 54  57  56]
  [ 51  53  53]
  [ 60  54  53]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 48  48  48]
  [ 53  52  52]
  [ 95  89  87]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 253]
  ...
  [ 60  80  80]
  [ 82 101 107]
  [ 66  84  76]]

 [[255 255 255]
  [255 255 255]
  [243 255 255]
  ...
  [ 68  92  80]
  [165 172 150]
  [ 60  76  70]]

 [[223 251 248]
  [252 246 255]
  [196 203 188]
  ...
  [ 59  71  71]
  [ 60  71  69]
  [ 54  66  61]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 47  48  48]
  [ 93  91  86]
  [ 98  79  71]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 55  55  57]
  [ 48  52  52]
  [100  82  75]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 51  53  51]
  [ 62  60  58]
  [134 118  99]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 79  84  98]
  [ 82  81  97]
  [ 86  79  90]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 82  82  92]
  [ 86  85  98]
  [ 85  82  90]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 86  84  90]
  [ 86  84  95]
  [ 78  77  83]]

 ...

 [[ 71 104 171]
  [ 68 105 166]
  [ 72 106 161]
  ...
  [219 199 230]
  [255 255 255]
  [255 255 255]]

 [[ 65  87 128]
  [ 62  81 120]
  [ 57  78 116]
  ...
  [235 255 255]
  [245 255 255]
  [255 255 255]]

 [[ 62  72 132]
  [ 74  75 134]
  [ 71  79 138]
  ...
  [157 217 243]
  [225 255 255]
  [255 255 255]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [109 106  86]
  [ 93  92 105]
  [103 104 119]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [112 107  78]
  [103  98 105]
  [103 101 112]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [116 109  74]
  [100  95  95]
  [104  99 106]]

 ...

 [[ 92 118 202]
  [ 94 122 191]
  [ 98 122 179]
  ...
  [210 198 229]
  [147 159 195]
  [206 247 251]]

 [[ 92 124 191]
  [ 88 115 177]
  [ 90 107 166]
  ...
  [240 217 237]
  [180 171 202]
  [200 212 226]]

 [[ 68  91 139]
  [ 62  87 142]
  [ 59  80 141]
  ...
  [211 196 207]
  [123 132 157]
  [206 250 251]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 246]
  [131 108 108]
  [ 86  73  85]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 252]
  [141 116 120]
  [ 88  75  91]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [151 123 129]
  [ 93  79  94]]

 ...

 [[ 90 123 203]
  [ 88 121 197]
  [ 98 122 197]
  ...
  [249 247 255]
  [235 217 239]
  [161 169 196]]

 [[ 78 112 173]
  [ 80 113 186]
  [ 79 103 186]
  ...
  [255 255 255]
  [255 249 253]
  [145 156 192]]

 [[ 60  90 150]
  [ 72 103 165]
  [ 59  79 145]
  ...
  [255 255 255]
  [255 255 255]
  [108 128 148]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [209 222 230]
  [253 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [210 222 231]
  [253 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [210 223 231]
  [253 255 255]
  [255 255 255]]

 ...

 [[ 91 103 162]
  [ 95 111 168]
  [ 93 113 167]
  ...
  [238 240 255]
  [235 236 251]
  [224 226 234]]

 [[ 96 111 204]
  [ 90 111 203]
  [ 91 116 205]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 89 110 205]
  [ 84 118 204]
  [ 88 123 203]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 84  88 134]
  [ 84 101 161]
  [199 240 246]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 85  90 131]
  [ 80 101 155]
  [191 240 246]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 87  93 134]
  [ 77 102 151]
  [180 237 245]]

 ...

 [[ 52  54  62]
  [ 58  62  79]
  [ 69  74  97]
  ...
  [251 253 255]
  [247 249 254]
  [237 239 243]]

 [[ 63  69 100]
  [ 73  83 113]
  [ 76  82 115]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 75  87 122]
  [ 71  85 124]
  [ 75  82 124]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
